event_id,user_id,event_time,session_id,page_views
607,10607,2024-01-01 10:07:00,90607,11
608,10608,2024-01-01 10:08:00,90608,16
609,10609,2024-01-01 10:09:00,90609,17
610,10610,2024-01-01 10:10:00,90610,5
611,10611,2024-01-01 10:11:00,90611,13
612,10612,2024-01-01 10:12:00,90612,7
613,10613,2024-01-01 10:13:00,90613,18
614,10614,2024-01-01 10:14:00,90614,18
615,10615,2024-01-01 10:15:00,90615,1
616,10616,2024-01-01 10:16:00,90616,7
617,10617,2024-01-01 10:17:00,90617,6
618,10618,2024-01-01 10:18:00,90618,9
619,10619,2024-01-01 10:19:00,90619,5
620,10620,2024-01-01 10:20:00,90620,15
621,10621,2024-01-01 10:21:00,90621,3
622,10622,2024-01-01 10:22:00,90622,13
623,10623,2024-01-01 10:23:00,90623,4
624,10624,2024-01-01 10:24:00,90624,17
625,10625,2024-01-01 10:25:00,90625,13
626,10626,2024-01-01 10:26:00,90626,6
627,10627,2024-01-01 10:27:00,90627,17
628,10628,2024-01-01 10:28:00,90628,13
629,10629,2024-01-01 10:29:00,90629,19
630,10630,2024-01-01 10:30:00,90630,15
631,10631,2024-01-01 10:31:00,90631,9
632,10632,2024-01-01 10:32:00,90632,16
633,10633,2024-01-01 10:33:00,90633,14
634,10634,2024-01-01 10:34:00,90634,6
635,10635,2024-01-01 10:35:00,90635,7
636,10636,2024-01-01 10:36:00,90636,16
637,10637,2024-01-01 10:37:00,90637,1
638,10638,2024-01-01 10:38:00,90638,7
639,10639,2024-01-01 10:39:00,90639,18
640,10640,2024-01-01 10:40:00,90640,12
641,10641,2024-01-01 10:41:00,90641,9
642,10642,2024-01-01 10:42:00,90642,16
643,10643,2024-01-01 10:43:00,90643,18
644,10644,2024-01-01 10:44:00,90644,15
645,10645,2024-01-01 10:45:00,90645,6
646,10646,2024-01-01 10:46:00,90646,14
647,10647,2024-01-01 10:47:00,90647,17
648,10648,2024-01-01 10:48:00,90648,4
649,10649,2024-01-01 10:49:00,90649,19
650,10650,2024-01-01 10:50:00,90650,7
651,10651,2024-01-01 10:51:00,90651,4
652,10652,2024-01-01 10:52:00,90652,20
653,10653,2024-01-01 10:53:00,90653,5
654,10654,2024-01-01 10:54:00,90654,6
655,10655,2024-01-01 10:55:00,90655,19
656,10656,2024-01-01 10:56:00,90656,9
657,10657,2024-01-01 10:57:00,90657,3
658,10658,2024-01-01 10:58:00,90658,6
659,10659,2024-01-01 10:59:00,90659,8
660,10660,2024-01-01 11:00:00,90660,5
661,10661,2024-01-01 11:01:00,90661,17
662,10662,2024-01-01 11:02:00,90662,1
663,10663,2024-01-01 11:03:00,90663,13
664,10664,2024-01-01 11:04:00,90664,6
665,10665,2024-01-01 11:05:00,90665,12
666,10666,2024-01-01 11:06:00,90666,8
667,10667,2024-01-01 11:07:00,90667,19
668,10668,2024-01-01 11:08:00,90668,9
669,10669,2024-01-01 11:09:00,90669,4
670,10670,2024-01-01 11:10:00,90670,17
671,10671,2024-01-01 11:11:00,90671,12
672,10672,2024-01-01 11:12:00,90672,9
673,10673,2024-01-01 11:13:00,90673,11
674,10674,2024-01-01 11:14:00,90674,12
675,10675,2024-01-01 11:15:00,90675,9
676,10676,2024-01-01 11:16:00,90676,3
677,10677,2024-01-01 11:17:00,90677,18
678,10678,2024-01-01 11:18:00,90678,20
679,10679,2024-01-01 11:19:00,90679,6
680,10680,2024-01-01 11:20:00,90680,11
681,10681,2024-01-01 11:21:00,90681,18
682,10682,2024-01-01 11:22:00,90682,17
683,10683,2024-01-01 11:23:00,90683,8
684,10684,2024-01-01 11:24:00,90684,3
685,10685,2024-01-01 11:25:00,90685,9
686,10686,2024-01-01 11:26:00,90686,1
687,10687,2024-01-01 11:27:00,90687,2
688,10688,2024-01-01 11:28:00,90688,8
689,10689,2024-01-01 11:29:00,90689,12
690,10690,2024-01-01 11:30:00,90690,13
691,10691,2024-01-01 11:31:00,90691,8
692,10692,2024-01-01 11:32:00,90692,1
693,10693,2024-01-01 11:33:00,90693,7
694,10694,2024-01-01 11:34:00,90694,6
695,10695,2024-01-01 11:35:00,90695,17
696,10696,2024-01-01 11:36:00,90696,5
697,10697,2024-01-01 11:37:00,90697,14
698,10698,2024-01-01 11:38:00,90698,16
699,10699,2024-01-01 11:39:00,90699,7
700,10700,2024-01-01 11:40:00,90700,11
701,10701,2024-01-01 11:41:00,90701,10
702,10702,2024-01-01 11:42:00,90702,20
703,10703,2024-01-01 11:43:00,90703,1
704,10704,2024-01-01 11:44:00,90704,10
705,10705,2024-01-01 11:45:00,90705,15
706,10706,2024-01-01 11:46:00,90706,19
707,10707,2024-01-01 11:47:00,90707,18
708,10708,2024-01-01 11:48:00,90708,13
709,10709,2024-01-01 11:49:00,90709,12
710,10710,2024-01-01 11:50:00,90710,15
711,10711,2024-01-01 11:51:00,90711,4
712,10712,2024-01-01 11:52:00,90712,14
713,10713,2024-01-01 11:53:00,90713,17
714,10714,2024-01-01 11:54:00,90714,19
715,10715,2024-01-01 11:55:00,90715,14
716,10716,2024-01-01 11:56:00,90716,5
717,10717,2024-01-01 11:57:00,90717,3
718,10718,2024-01-01 11:58:00,90718,7
719,10719,2024-01-01 11:59:00,90719,5
720,10720,2024-01-01 12:00:00,90720,12
721,10721,2024-01-01 12:01:00,90721,2
722,10722,2024-01-01 12:02:00,90722,17
723,10723,2024-01-01 12:03:00,90723,14
724,10724,2024-01-01 12:04:00,90724,6
725,10725,2024-01-01 12:05:00,90725,18
726,10726,2024-01-01 12:06:00,90726,14
727,10727,2024-01-01 12:07:00,90727,18
728,10728,2024-01-01 12:08:00,90728,11
729,10729,2024-01-01 12:09:00,90729,13
730,10730,2024-01-01 12:10:00,90730,10
731,10731,2024-01-01 12:11:00,90731,7
732,10732,2024-01-01 12:12:00,90732,10
733,10733,2024-01-01 12:13:00,90733,15
734,10734,2024-01-01 12:14:00,90734,13
735,10735,2024-01-01 12:15:00,90735,2
736,10736,2024-01-01 12:16:00,90736,17
737,10737,2024-01-01 12:17:00,90737,18
738,10738,2024-01-01 12:18:00,90738,6
739,10739,2024-01-01 12:19:00,90739,7
740,10740,2024-01-01 12:20:00,90740,1
741,10741,2024-01-01 12:21:00,90741,19
742,10742,2024-01-01 12:22:00,90742,6
743,10743,2024-01-01 12:23:00,90743,12
744,10744,2024-01-01 12:24:00,90744,18
745,10745,2024-01-01 12:25:00,90745,15
746,10746,2024-01-01 12:26:00,90746,6
747,10747,2024-01-01 12:27:00,90747,17
748,10748,2024-01-01 12:28:00,90748,20
749,10749,2024-01-01 12:29:00,90749,10
750,10750,2024-01-01 12:30:00,90750,13
751,10751,2024-01-01 12:31:00,90751,15
752,10752,2024-01-01 12:32:00,90752,7
753,10753,2024-01-01 12:33:00,90753,13
754,10754,2024-01-01 12:34:00,90754,7
755,10755,2024-01-01 12:35:00,90755,3
756,10756,2024-01-01 12:36:00,90756,13
757,10757,2024-01-01 12:37:00,90757,7
758,10758,2024-01-01 12:38:00,90758,8
759,10759,2024-01-01 12:39:00,90759,1
760,10760,2024-01-01 12:40:00,90760,18
761,10761,2024-01-01 12:41:00,90761,10
762,10762,2024-01-01 12:42:00,90762,13
763,10763,2024-01-01 12:43:00,90763,2
764,10764,2024-01-01 12:44:00,90764,4
765,10765,2024-01-01 12:45:00,90765,16
766,10766,2024-01-01 12:46:00,90766,6
767,10767,2024-01-01 12:47:00,90767,13
768,10768,2024-01-01 12:48:00,90768,5
769,10769,2024-01-01 12:49:00,90769,17
770,10770,2024-01-01 12:50:00,90770,1
771,10771,2024-01-01 12:51:00,90771,8
772,10772,2024-01-01 12:52:00,90772,7
773,10773,2024-01-01 12:53:00,90773,13
774,10774,2024-01-01 12:54:00,90774,10
775,10775,2024-01-01 12:55:00,90775,20
776,10776,2024-01-01 12:56:00,90776,2
777,10777,2024-01-01 12:57:00,90777,17
778,10778,2024-01-01 12:58:00,90778,10
779,10779,2024-01-01 12:59:00,90779,16
780,10780,2024-01-01 13:00:00,90780,10
781,10781,2024-01-01 13:01:00,90781,19
782,10782,2024-01-01 13:02:00,90782,3
783,10783,2024-01-01 13:03:00,90783,3
784,10784,2024-01-01 13:04:00,90784,14
785,10785,2024-01-01 13:05:00,90785,8
786,10786,2024-01-01 13:06:00,90786,9
787,10787,2024-01-01 13:07:00,90787,8
788,10788,2024-01-01 13:08:00,90788,2
789,10789,2024-01-01 13:09:00,90789,8
790,10790,2024-01-01 13:10:00,90790,4
791,10791,2024-01-01 13:11:00,90791,2
792,10792,2024-01-01 13:12:00,90792,4
793,10793,2024-01-01 13:13:00,90793,13
794,10794,2024-01-01 13:14:00,90794,14
795,10795,2024-01-01 13:15:00,90795,8
796,10796,2024-01-01 13:16:00,90796,13
797,10797,2024-01-01 13:17:00,90797,14
798,10798,2024-01-01 13:18:00,90798,6
799,10799,2024-01-01 13:19:00,90799,5
800,10800,2024-01-01 13:20:00,90800,17
801,10801,2024-01-01 13:21:00,90801,9
802,10802,2024-01-01 13:22:00,90802,12
803,10803,2024-01-01 13:23:00,90803,11
804,10804,2024-01-01 13:24:00,90804,10
805,10805,2024-01-01 13:25:00,90805,3
806,10806,2024-01-01 13:26:00,90806,10
807,10807,2024-01-01 13:27:00,90807,1
808,10808,2024-01-01 13:28:00,90808,18
809,10809,2024-01-01 13:29:00,90809,11
810,10810,2024-01-01 13:30:00,90810,15
811,10811,2024-01-01 13:31:00,90811,20
812,10812,2024-01-01 13:32:00,90812,13
813,10813,2024-01-01 13:33:00,90813,5
814,10814,2024-01-01 13:34:00,90814,6
815,10815,2024-01-01 13:35:00,90815,19
816,10816,2024-01-01 13:36:00,90816,12
817,10817,2024-01-01 13:37:00,90817,3
818,10818,2024-01-01 13:38:00,90818,4
819,10819,2024-01-01 13:39:00,90819,1
820,10820,2024-01-01 13:40:00,90820,17
821,10821,2024-01-01 13:41:00,90821,10
822,10822,2024-01-01 13:42:00,90822,17
823,10823,2024-01-01 13:43:00,90823,14
824,10824,2024-01-01 13:44:00,90824,3
825,10825,2024-01-01 13:45:00,90825,2
826,10826,2024-01-01 13:46:00,90826,13
827,10827,2024-01-01 13:47:00,90827,14
828,10828,2024-01-01 13:48:00,90828,2
829,10829,2024-01-01 13:49:00,90829,2
830,10830,2024-01-01 13:50:00,90830,6
831,10831,2024-01-01 13:51:00,90831,13
832,10832,2024-01-01 13:52:00,90832,1
833,10833,2024-01-01 13:53:00,90833,10
834,10834,2024-01-01 13:54:00,90834,14
835,10835,2024-01-01 13:55:00,90835,19
836,10836,2024-01-01 13:56:00,90836,1
837,10837,2024-01-01 13:57:00,90837,4
838,10838,2024-01-01 13:58:00,90838,15
839,10839,2024-01-01 13:59:00,90839,9
840,10840,2024-01-01 14:00:00,90840,20
841,10841,2024-01-01 14:01:00,90841,11
842,10842,2024-01-01 14:02:00,90842,7
843,10843,2024-01-01 14:03:00,90843,17
844,10844,2024-01-01 14:04:00,90844,20
845,10845,2024-01-01 14:05:00,90845,4
846,10846,2024-01-01 14:06:00,90846,13
847,10847,2024-01-01 14:07:00,90847,5
848,10848,2024-01-01 14:08:00,90848,10
849,10849,2024-01-01 14:09:00,90849,9
850,10850,2024-01-01 14:10:00,90850,3
851,10851,2024-01-01 14:11:00,90851,1
852,10852,2024-01-01 14:12:00,90852,14
853,10853,2024-01-01 14:13:00,90853,13
854,10854,2024-01-01 14:14:00,90854,16
855,10855,2024-01-01 14:15:00,90855,18
856,10856,2024-01-01 14:16:00,90856,18
857,10857,2024-01-01 14:17:00,90857,10
858,10858,2024-01-01 14:18:00,90858,11
859,10859,2024-01-01 14:19:00,90859,16
860,10860,2024-01-01 14:20:00,90860,8
861,10861,2024-01-01 14:21:00,90861,5
862,10862,2024-01-01 14:22:00,90862,3
863,10863,2024-01-01 14:23:00,90863,14
864,10864,2024-01-01 14:24:00,90864,12
865,10865,2024-01-01 14:25:00,90865,2
866,10866,2024-01-01 14:26:00,90866,6
867,10867,2024-01-01 14:27:00,90867,9
868,10868,2024-01-01 14:28:00,90868,5
869,10869,2024-01-01 14:29:00,90869,7
870,10870,2024-01-01 14:30:00,90870,17
871,10871,2024-01-01 14:31:00,90871,19
872,10872,2024-01-01 14:32:00,90872,7
873,10873,2024-01-01 14:33:00,90873,12
874,10874,2024-01-01 14:34:00,90874,9
875,10875,2024-01-01 14:35:00,90875,9
876,10876,2024-01-01 14:36:00,90876,1
877,10877,2024-01-01 14:37:00,90877,15
878,10878,2024-01-01 14:38:00,90878,3
879,10879,2024-01-01 14:39:00,90879,3
880,10880,2024-01-01 14:40:00,90880,1
881,10881,2024-01-01 14:41:00,90881,15
882,10882,2024-01-01 14:42:00,90882,6
883,10883,2024-01-01 14:43:00,90883,20
884,10884,2024-01-01 14:44:00,90884,17
885,10885,2024-01-01 14:45:00,90885,12
886,10886,2024-01-01 14:46:00,90886,1
887,10887,2024-01-01 14:47:00,90887,6
888,10888,2024-01-01 14:48:00,90888,8
889,10889,2024-01-01 14:49:00,90889,1
890,10890,2024-01-01 14:50:00,90890,12
891,10891,2024-01-01 14:51:00,90891,1
892,10892,2024-01-01 14:52:00,90892,14
893,10893,2024-01-01 14:53:00,90893,14
894,10894,2024-01-01 14:54:00,90894,15
895,10895,2024-01-01 14:55:00,90895,4
896,10896,2024-01-01 14:56:00,90896,9
897,10897,2024-01-01 14:57:00,90897,18
898,10898,2024-01-01 14:58:00,90898,11
899,10899,2024-01-01 14:59:00,90899,8
900,10900,2024-01-01 15:00:00,90900,8
901,10901,2024-01-01 15:01:00,90901,7
902,10902,2024-01-01 15:02:00,90902,4
903,10903,2024-01-01 15:03:00,90903,16
904,10904,2024-01-01 15:04:00,90904,3
905,10905,2024-01-01 15:05:00,90905,9
906,10906,2024-01-01 15:06:00,90906,15
907,10907,2024-01-01 15:07:00,90907,19
908,10908,2024-01-01 15:08:00,90908,11
909,10909,2024-01-01 15:09:00,90909,12
910,10910,2024-01-01 15:10:00,90910,9
911,10911,2024-01-01 15:11:00,90911,3
912,10912,2024-01-01 15:12:00,90912,6
913,10913,2024-01-01 15:13:00,90913,19
914,10914,2024-01-01 15:14:00,90914,18
915,10915,2024-01-01 15:15:00,90915,6
916,10916,2024-01-01 15:16:00,90916,10
917,10917,2024-01-01 15:17:00,90917,19
918,10918,2024-01-01 15:18:00,90918,6
919,10919,2024-01-01 15:19:00,90919,6
920,10920,2024-01-01 15:20:00,90920,1
921,10921,2024-01-01 15:21:00,90921,6
922,10922,2024-01-01 15:22:00,90922,17
923,10923,2024-01-01 15:23:00,90923,18
924,10924,2024-01-01 15:24:00,90924,3
925,10925,2024-01-01 15:25:00,90925,12
926,10926,2024-01-01 15:26:00,90926,6
927,10927,2024-01-01 15:27:00,90927,2
928,10928,2024-01-01 15:28:00,90928,17
929,10929,2024-01-01 15:29:00,90929,19
930,10930,2024-01-01 15:30:00,90930,12
931,10931,2024-01-01 15:31:00,90931,5
932,10932,2024-01-01 15:32:00,90932,4
933,10933,2024-01-01 15:33:00,90933,15
934,10934,2024-01-01 15:34:00,90934,13
935,10935,2024-01-01 15:35:00,90935,18
936,10936,2024-01-01 15:36:00,90936,1
937,10937,2024-01-01 15:37:00,90937,4
938,10938,2024-01-01 15:38:00,90938,6
939,10939,2024-01-01 15:39:00,90939,14
940,10940,2024-01-01 15:40:00,90940,20
941,10941,2024-01-01 15:41:00,90941,14
942,10942,2024-01-01 15:42:00,90942,6
943,10943,2024-01-01 15:43:00,90943,11
944,10944,2024-01-01 15:44:00,90944,2
945,10945,2024-01-01 15:45:00,90945,11
946,10946,2024-01-01 15:46:00,90946,2
947,10947,2024-01-01 15:47:00,90947,16
948,10948,2024-01-01 15:48:00,90948,8
949,10949,2024-01-01 15:49:00,90949,5
950,10950,2024-01-01 15:50:00,90950,9
951,10951,2024-01-01 15:51:00,90951,20
952,10952,2024-01-01 15:52:00,90952,3
953,10953,2024-01-01 15:53:00,90953,8
954,10954,2024-01-01 15:54:00,90954,20
955,10955,2024-01-01 15:55:00,90955,10
956,10956,2024-01-01 15:56:00,90956,8
957,10957,2024-01-01 15:57:00,90957,2
958,10958,2024-01-01 15:58:00,90958,8
959,10959,2024-01-01 15:59:00,90959,6
960,10960,2024-01-01 16:00:00,90960,12
961,10961,2024-01-01 16:01:00,90961,2
962,10962,2024-01-01 16:02:00,90962,6
963,10963,2024-01-01 16:03:00,90963,16
964,10964,2024-01-01 16:04:00,90964,9
965,10965,2024-01-01 16:05:00,90965,20
966,10966,2024-01-01 16:06:00,90966,13
967,10967,2024-01-01 16:07:00,90967,5
968,10968,2024-01-01 16:08:00,90968,8
969,10969,2024-01-01 16:09:00,90969,18
970,10970,2024-01-01 16:10:00,90970,8
971,10971,2024-01-01 16:11:00,90971,17
972,10972,2024-01-01 16:12:00,90972,10
973,10973,2024-01-01 16:13:00,90973,10
974,10974,2024-01-01 16:14:00,90974,2
975,10975,2024-01-01 16:15:00,90975,8
976,10976,2024-01-01 16:16:00,90976,16
977,10977,2024-01-01 16:17:00,90977,13
978,10978,2024-01-01 16:18:00,90978,12
979,10979,2024-01-01 16:19:00,90979,9
980,10980,2024-01-01 16:20:00,90980,7
981,10981,2024-01-01 16:21:00,90981,20
982,10982,2024-01-01 16:22:00,90982,19
983,10983,2024-01-01 16:23:00,90983,19
984,10984,2024-01-01 16:24:00,90984,9
985,10985,2024-01-01 16:25:00,90985,5
986,10986,2024-01-01 16:26:00,90986,18
987,10987,2024-01-01 16:27:00,90987,12
988,10988,2024-01-01 16:28:00,90988,17
989,10989,2024-01-01 16:29:00,90989,1
990,10990,2024-01-01 16:30:00,90990,7
991,10991,2024-01-01 16:31:00,90991,8
992,10992,2024-01-01 16:32:00,90992,1
993,10993,2024-01-01 16:33:00,90993,17
994,10994,2024-01-01 16:34:00,90994,14
995,10995,2024-01-01 16:35:00,90995,9
996,10996,2024-01-01 16:36:00,90996,4
997,10997,2024-01-01 16:37:00,90997,10
998,10998,2024-01-01 16:38:00,90998,18
999,10999,2024-01-01 16:39:00,90999,14
1000,11000,2024-01-01 16:40:00,91000,8
1001,11001,2024-01-01 16:41:00,91001,5
1002,11002,2024-01-01 16:42:00,91002,19
1003,11003,2024-01-01 16:43:00,91003,2
1004,11004,2024-01-01 16:44:00,91004,17
1005,11005,2024-01-01 16:45:00,91005,11
1006,11006,2024-01-01 16:46:00,91006,1
1007,11007,2024-01-01 16:47:00,91007,11
1008,11008,2024-01-01 16:48:00,91008,2
1009,11009,2024-01-01 16:49:00,91009,9
1010,11010,2024-01-01 16:50:00,91010,17
1011,11011,2024-01-01 16:51:00,91011,16
1012,11012,2024-01-01 16:52:00,91012,4
1013,11013,2024-01-01 16:53:00,91013,11
1014,11014,2024-01-01 16:54:00,91014,19
1015,11015,2024-01-01 16:55:00,91015,1
1016,11016,2024-01-01 16:56:00,91016,11
1017,11017,2024-01-01 16:57:00,91017,4
1018,11018,2024-01-01 16:58:00,91018,18
1019,11019,2024-01-01 16:59:00,91019,5
1020,11020,2024-01-01 17:00:00,91020,7
1021,11021,2024-01-01 17:01:00,91021,15
1022,11022,2024-01-01 17:02:00,91022,16
1023,11023,2024-01-01 17:03:00,91023,6
1024,11024,2024-01-01 17:04:00,91024,4
1025,11025,2024-01-01 17:05:00,91025,2
1026,11026,2024-01-01 17:06:00,91026,20
1027,11027,2024-01-01 17:07:00,91027,2
1028,11028,2024-01-01 17:08:00,91028,16
1029,11029,2024-01-01 17:09:00,91029,9
1030,11030,2024-01-01 17:10:00,91030,10
1031,11031,2024-01-01 17:11:00,91031,9
1032,11032,2024-01-01 17:12:00,91032,16
1033,11033,2024-01-01 17:13:00,91033,19
1034,11034,2024-01-01 17:14:00,91034,8
1035,11035,2024-01-01 17:15:00,91035,19
1036,11036,2024-01-01 17:16:00,91036,4
1037,11037,2024-01-01 17:17:00,91037,3
1038,11038,2024-01-01 17:18:00,91038,16
1039,11039,2024-01-01 17:19:00,91039,4
1040,11040,2024-01-01 17:20:00,91040,16
1041,11041,2024-01-01 17:21:00,91041,9
1042,11042,2024-01-01 17:22:00,91042,1
1043,11043,2024-01-01 17:23:00,91043,1
1044,11044,2024-01-01 17:24:00,91044,7
1045,11045,2024-01-01 17:25:00,91045,9
1046,11046,2024-01-01 17:26:00,91046,12
1047,11047,2024-01-01 17:27:00,91047,13
1048,11048,2024-01-01 17:28:00,91048,17
1049,11049,2024-01-01 17:29:00,91049,17
1050,11050,2024-01-01 17:30:00,91050,9
1051,11051,2024-01-01 17:31:00,91051,17
1052,11052,2024-01-01 17:32:00,91052,13
1053,11053,2024-01-01 17:33:00,91053,11
1054,11054,2024-01-01 17:34:00,91054,16
1055,11055,2024-01-01 17:35:00,91055,7
1056,11056,2024-01-01 17:36:00,91056,16
1057,11057,2024-01-01 17:37:00,91057,10
1058,11058,2024-01-01 17:38:00,91058,9
1059,11059,2024-01-01 17:39:00,91059,20
1060,11060,2024-01-01 17:40:00,91060,13
1061,11061,2024-01-01 17:41:00,91061,13
1062,11062,2024-01-01 17:42:00,91062,13
1063,11063,2024-01-01 17:43:00,91063,1
1064,11064,2024-01-01 17:44:00,91064,15
1065,11065,2024-01-01 17:45:00,91065,5
1066,11066,2024-01-01 17:46:00,91066,8
1067,11067,2024-01-01 17:47:00,91067,13
1068,11068,2024-01-01 17:48:00,91068,13
1069,11069,2024-01-01 17:49:00,91069,2
1070,11070,2024-01-01 17:50:00,91070,10
1071,11071,2024-01-01 17:51:00,91071,16
1072,11072,2024-01-01 17:52:00,91072,9
1073,11073,2024-01-01 17:53:00,91073,4
1074,11074,2024-01-01 17:54:00,91074,5
1075,11075,2024-01-01 17:55:00,91075,1
1076,11076,2024-01-01 17:56:00,91076,18
1077,11077,2024-01-01 17:57:00,91077,4
1078,11078,2024-01-01 17:58:00,91078,18
1079,11079,2024-01-01 17:59:00,91079,1
1080,11080,2024-01-01 18:00:00,91080,7
1081,11081,2024-01-01 18:01:00,91081,14
1082,11082,2024-01-01 18:02:00,91082,17
1083,11083,2024-01-01 18:03:00,91083,20
1084,11084,2024-01-01 18:04:00,91084,7
1085,11085,2024-01-01 18:05:00,91085,17
1086,11086,2024-01-01 18:06:00,91086,5
1087,11087,2024-01-01 18:07:00,91087,12
1088,11088,2024-01-01 18:08:00,91088,5
1089,11089,2024-01-01 18:09:00,91089,18
1090,11090,2024-01-01 18:10:00,91090,19
1091,11091,2024-01-01 18:11:00,91091,10
1092,11092,2024-01-01 18:12:00,91092,1
1093,11093,2024-01-01 18:13:00,91093,10
1094,11094,2024-01-01 18:14:00,91094,7
1095,11095,2024-01-01 18:15:00,91095,19
1096,11096,2024-01-01 18:16:00,91096,8
1097,11097,2024-01-01 18:17:00,91097,12
1098,11098,2024-01-01 18:18:00,91098,4
1099,11099,2024-01-01 18:19:00,91099,13
1100,11100,2024-01-01 18:20:00,91100,1
1101,11101,2024-01-01 18:21:00,91101,5
1102,11102,2024-01-01 18:22:00,91102,13
1103,11103,2024-01-01 18:23:00,91103,20
1104,11104,2024-01-01 18:24:00,91104,11
1105,11105,2024-01-01 18:25:00,91105,16
1106,11106,2024-01-01 18:26:00,91106,15
1107,11107,2024-01-01 18:27:00,91107,12
1108,11108,2024-01-01 18:28:00,91108,5
1109,11109,2024-01-01 18:29:00,91109,14
1110,11110,2024-01-01 18:30:00,91110,14
1111,11111,2024-01-01 18:31:00,91111,18
1112,11112,2024-01-01 18:32:00,91112,10
1113,11113,2024-01-01 18:33:00,91113,18
1114,11114,2024-01-01 18:34:00,91114,2
1115,11115,2024-01-01 18:35:00,91115,7
1116,11116,2024-01-01 18:36:00,91116,4
1117,11117,2024-01-01 18:37:00,91117,14
1118,11118,2024-01-01 18:38:00,91118,7
1119,11119,2024-01-01 18:39:00,91119,13
1120,11120,2024-01-01 18:40:00,91120,16
1121,11121,2024-01-01 18:41:00,91121,17
1122,11122,2024-01-01 18:42:00,91122,3
1123,11123,2024-01-01 18:43:00,91123,15
1124,11124,2024-01-01 18:44:00,91124,11
1125,11125,2024-01-01 18:45:00,91125,5
1126,11126,2024-01-01 18:46:00,91126,9
1127,11127,2024-01-01 18:47:00,91127,18
1128,11128,2024-01-01 18:48:00,91128,3
1129,11129,2024-01-01 18:49:00,91129,8
1130,11130,2024-01-01 18:50:00,91130,11
1131,11131,2024-01-01 18:51:00,91131,8
1132,11132,2024-01-01 18:52:00,91132,16
1133,11133,2024-01-01 18:53:00,91133,13
1134,11134,2024-01-01 18:54:00,91134,9
1135,11135,2024-01-01 18:55:00,91135,6
1136,11136,2024-01-01 18:56:00,91136,20
1137,11137,2024-01-01 18:57:00,91137,17
1138,11138,2024-01-01 18:58:00,91138,8
1139,11139,2024-01-01 18:59:00,91139,20
1140,11140,2024-01-01 19:00:00,91140,8
1141,11141,2024-01-01 19:01:00,91141,1
1142,11142,2024-01-01 19:02:00,91142,7
1143,11143,2024-01-01 19:03:00,91143,20
1144,11144,2024-01-01 19:04:00,91144,12
1145,11145,2024-01-01 19:05:00,91145,8
1146,11146,2024-01-01 19:06:00,91146,20
1147,11147,2024-01-01 19:07:00,91147,12
1148,11148,2024-01-01 19:08:00,91148,5
1149,11149,2024-01-01 19:09:00,91149,13
1150,11150,2024-01-01 19:10:00,91150,2
1151,11151,2024-01-01 19:11:00,91151,17
1152,11152,2024-01-01 19:12:00,91152,18
1153,11153,2024-01-01 19:13:00,91153,12
1154,11154,2024-01-01 19:14:00,91154,7
1155,11155,2024-01-01 19:15:00,91155,6
1156,11156,2024-01-01 19:16:00,91156,20
1157,11157,2024-01-01 19:17:00,91157,18
1158,11158,2024-01-01 19:18:00,91158,15
1159,11159,2024-01-01 19:19:00,91159,8
1160,11160,2024-01-01 19:20:00,91160,10
1161,11161,2024-01-01 19:21:00,91161,1
1162,11162,2024-01-01 19:22:00,91162,3
1163,11163,2024-01-01 19:23:00,91163,3
1164,11164,2024-01-01 19:24:00,91164,9
1165,11165,2024-01-01 19:25:00,91165,20
