sale_id,region,category,payment_method,amount
3148,South,Clothing,cash,256.44
3149,East,Electronics,credit_card,129.14
3150,East,Sports,cash,300.54
3151,North,Sports,cash,480.27
3152,West,Clothing,debit_card,493.6
3153,West,Electronics,credit_card,37.5
3154,East,Grocery,cash,191.03
3155,East,Electronics,debit_card,75.8
3156,North,Grocery,cash,212.75
3157,South,Clothing,cash,156.44
3158,South,Electronics,debit_card,130.16
3159,East,Grocery,cash,20.71
3160,North,Grocery,debit_card,453.5
3161,West,Clothing,credit_card,167.42
3162,South,Sports,debit_card,173.18
3163,East,Grocery,cash,376.35
3164,North,Clothing,credit_card,324.7
3165,West,Sports,debit_card,401.07
3166,North,Grocery,credit_card,287.2
3167,North,Grocery,cash,251.08
3168,East,Electronics,cash,47.02
3169,North,Electronics,cash,87.53
3170,North,Sports,cash,328.59
3171,South,Electronics,cash,221.16
3172,East,Sports,debit_card,445.78
3173,South,Grocery,credit_card,99.02
3174,East,Sports,cash,392.75
3175,West,Electronics,debit_card,291.62
3176,North,Sports,credit_card,14.18
3177,East,Sports,credit_card,136.84
3178,South,Grocery,cash,234.3
3179,South,Grocery,cash,434.95
3180,South,Clothing,credit_card,111.01
3181,South,Electronics,credit_card,271.38
3182,North,Clothing,cash,180.77
3183,North,Grocery,debit_card,464.95
3184,South,Clothing,debit_card,90.01
3185,East,Clothing,credit_card,388.45
3186,North,Clothing,debit_card,70.32
3187,West,Electronics,debit_card,435.09
3188,South,Sports,credit_card,228.94
3189,West,Clothing,credit_card,387.78
3190,North,Electronics,credit_card,258.28
3191,North,Clothing,credit_card,68.98
3192,West,Grocery,cash,497.73
3193,West,Clothing,credit_card,492.72
3194,East,Sports,debit_card,259.28
3195,West,Electronics,credit_card,196.21
3196,West,Sports,credit_card,183.79
3197,East,Electronics,debit_card,473.51
3198,East,Clothing,cash,51.38
3199,West,Sports,credit_card,476.14
3200,East,Grocery,credit_card,78.96
3201,South,Clothing,cash,14.54
3202,South,Clothing,cash,240.21
3203,North,Electronics,cash,403.17
3204,East,Grocery,cash,213.29
3205,South,Sports,credit_card,95.57
3206,South,Clothing,debit_card,440.75
3207,North,Clothing,credit_card,253.8
3208,East,Sports,cash,192.86
3209,East,Grocery,credit_card,393.8
3210,East,Electronics,debit_card,26.77
3211,South,Sports,credit_card,274.34
3212,South,Clothing,credit_card,17.32
3213,South,Electronics,debit_card,494.21
3214,North,Sports,debit_card,491.85
3215,West,Clothing,cash,406.62
3216,North,Grocery,debit_card,240.05
3217,East,Clothing,debit_card,331.62
3218,East,Electronics,debit_card,251.47
3219,South,Clothing,credit_card,262.22
3220,South,Clothing,cash,50.27
3221,North,Sports,debit_card,444.59
3222,North,Clothing,credit_card,132.83
3223,East,Grocery,cash,487.24
3224,East,Clothing,debit_card,216.79
3225,South,Electronics,cash,453.95
3226,West,Electronics,credit_card,489.97
3227,North,Clothing,cash,26.72
3228,South,Clothing,debit_card,168.04
3229,West,Sports,debit_card,102.0
3230,West,Sports,credit_card,232.06
3231,East,Sports,credit_card,375.03
3232,East,Grocery,credit_card,135.09
3233,West,Sports,cash,57.29
3234,East,Grocery,credit_card,393.16
3235,West,Electronics,cash,71.85
3236,South,Sports,credit_card,68.94
3237,East,Clothing,debit_card,160.44
3238,West,Electronics,cash,99.48
3239,South,Clothing,cash,118.71
3240,North,Clothing,cash,374.85
3241,South,Electronics,cash,187.7
3242,South,Clothing,debit_card,87.79
3243,South,Clothing,cash,84.51
3244,West,Clothing,debit_card,33.97
3245,West,Grocery,debit_card,451.47
3246,West,Sports,debit_card,167.74
3247,East,Electronics,credit_card,133.15
3248,East,Clothing,cash,310.43
3249,North,Electronics,debit_card,78.75
3250,West,Clothing,credit_card,201.71
3251,South,Sports,debit_card,299.79
3252,South,Grocery,credit_card,120.89
3253,East,Clothing,debit_card,70.5
3254,South,Clothing,debit_card,79.78
3255,East,Grocery,credit_card,322.01
3256,East,Electronics,cash,303.24
3257,South,Sports,debit_card,412.9
3258,West,Clothing,credit_card,441.31
3259,East,Grocery,credit_card,196.94
3260,East,Electronics,cash,238.6
3261,South,Sports,debit_card,120.07
3262,North,Electronics,cash,305.62
3263,East,Clothing,cash,252.32
3264,West,Sports,credit_card,322.65
3265,East,Grocery,debit_card,323.73
3266,East,Sports,cash,419.79
3267,East,Electronics,credit_card,59.55
3268,West,Clothing,cash,252.54
3269,West,Grocery,credit_card,498.68
3270,West,Sports,cash,264.29
3271,West,Electronics,cash,62.82
3272,North,Electronics,credit_card,483.7
3273,South,Grocery,cash,339.58
3274,West,Sports,cash,374.71
3275,East,Sports,debit_card,290.94
3276,North,Sports,cash,374.75
3277,West,Electronics,credit_card,287.8
3278,North,Grocery,credit_card,153.22
3279,West,Electronics,cash,233.75
3280,East,Grocery,cash,178.58
3281,South,Grocery,debit_card,394.02
3282,East,Sports,cash,495.58
3283,East,Clothing,credit_card,283.65
3284,East,Sports,debit_card,392.67
3285,South,Sports,credit_card,173.54
3286,South,Grocery,debit_card,59.64
3287,North,Sports,debit_card,314.68
3288,South,Sports,credit_card,139.69
3289,West,Grocery,debit_card,404.89
3290,East,Clothing,credit_card,168.15
3291,North,Clothing,cash,162.16
3292,East,Clothing,debit_card,313.05
3293,North,Clothing,credit_card,54.37
3294,West,Grocery,credit_card,360.79
3295,East,Sports,credit_card,461.42
3296,North,Grocery,cash,289.35
3297,North,Grocery,credit_card,226.84
3298,North,Clothing,cash,85.96
3299,East,Electronics,debit_card,119.99
3300,South,Clothing,credit_card,225.77
3301,South,Clothing,credit_card,155.43
3302,North,Sports,debit_card,213.12
3303,South,Sports,credit_card,425.47
3304,West,Sports,cash,138.13
3305,East,Grocery,debit_card,191.41
3306,South,Grocery,cash,184.97
3307,South,Grocery,cash,130.98
3308,South,Electronics,cash,357.09
3309,East,Electronics,cash,121.63
3310,East,Clothing,debit_card,141.88
3311,North,Sports,cash,224.56
3312,West,Electronics,credit_card,20.84
3313,West,Electronics,debit_card,243.55
3314,South,Electronics,cash,183.66
3315,East,Grocery,cash,23.51
3316,West,Sports,cash,384.54
3317,South,Sports,credit_card,334.28
3318,East,Grocery,debit_card,123.96
3319,West,Clothing,cash,490.29
3320,East,Electronics,cash,35.96
3321,East,Electronics,credit_card,310.79
3322,West,Clothing,cash,105.36
3323,South,Clothing,credit_card,328.21
3324,West,Electronics,debit_card,53.66
3325,West,Sports,debit_card,196.83
3326,West,Clothing,debit_card,99.66
3327,East,Grocery,credit_card,356.56
3328,East,Sports,credit_card,100.44
3329,West,Clothing,credit_card,182.09
3330,North,Grocery,debit_card,378.39
3331,East,Electronics,cash,39.84
3332,North,Grocery,credit_card,92.57
3333,North,Electronics,debit_card,198.53
3334,North,Grocery,credit_card,478.3
3335,South,Sports,credit_card,272.25
3336,East,Electronics,cash,457.18
3337,East,Clothing,debit_card,356.12
3338,South,Clothing,debit_card,24.87
3339,North,Electronics,debit_card,468.17
3340,North,Grocery,cash,98.4
3341,South,Electronics,debit_card,104.65
3342,South,Grocery,debit_card,465.02
3343,West,Sports,credit_card,337.67
3344,North,Grocery,credit_card,189.19
3345,South,Sports,credit_card,399.09
3346,North,Grocery,credit_card,459.14
3347,West,Electronics,cash,54.57
3348,East,Sports,cash,325.17
3349,East,Grocery,credit_card,229.47
3350,South,Grocery,cash,218.9
3351,West,Sports,credit_card,250.33
3352,West,Electronics,debit_card,285.01
3353,West,Grocery,debit_card,496.22
3354,East,Electronics,cash,417.32
3355,South,Electronics,debit_card,447.13
3356,South,Grocery,cash,33.5
3357,North,Electronics,debit_card,198.6
3358,East,Electronics,cash,438.12
3359,South,Grocery,cash,352.6
3360,South,Electronics,debit_card,475.48
3361,South,Grocery,credit_card,359.88
3362,West,Clothing,cash,323.81
3363,North,Electronics,debit_card,110.95
3364,North,Grocery,credit_card,453.15
3365,East,Clothing,debit_card,415.02
3366,East,Sports,credit_card,86.41
3367,South,Grocery,debit_card,343.39
3368,East,Clothing,cash,370.95
3369,East,Sports,cash,15.01
3370,West,Sports,debit_card,422.89
3371,South,Sports,debit_card,304.06
3372,West,Electronics,cash,385.89
3373,South,Clothing,credit_card,322.42
3374,North,Clothing,debit_card,42.59
3375,East,Clothing,cash,135.68
3376,West,Grocery,cash,150.36
3377,East,Electronics,credit_card,203.5
3378,South,Electronics,cash,424.76
3379,South,Clothing,cash,497.82
3380,West,Sports,credit_card,64.59
3381,North,Sports,credit_card,50.97
3382,North,Clothing,debit_card,311.51
3383,West,Clothing,debit_card,302.53
3384,North,Clothing,credit_card,365.21
3385,North,Electronics,credit_card,177.26
3386,East,Clothing,debit_card,236.4
3387,North,Sports,debit_card,85.02
3388,East,Electronics,credit_card,100.14
3389,South,Grocery,cash,363.38
3390,North,Sports,credit_card,423.28
3391,East,Clothing,credit_card,278.09
3392,East,Electronics,credit_card,345.53
3393,West,Electronics,cash,363.04
3394,East,Grocery,credit_card,80.31
3395,North,Clothing,credit_card,196.79
3396,North,Sports,cash,68.62
3397,South,Electronics,cash,277.34
3398,North,Sports,cash,325.95
3399,East,Sports,debit_card,456.02
3400,South,Sports,cash,132.52
3401,West,Sports,credit_card,232.57
3402,East,Clothing,credit_card,150.56
3403,South,Sports,debit_card,442.15
3404,East,Electronics,debit_card,404.67
3405,South,Electronics,debit_card,211.08
3406,South,Sports,credit_card,421.67
3407,East,Clothing,debit_card,216.36
3408,West,Sports,cash,231.63
3409,West,Sports,debit_card,175.52
3410,West,Clothing,cash,269.67
3411,South,Clothing,cash,103.57
3412,South,Grocery,debit_card,278.62
3413,West,Grocery,cash,160.38
3414,West,Clothing,debit_card,63.24
3415,West,Grocery,cash,211.94
3416,South,Clothing,debit_card,280.33
3417,South,Sports,cash,221.57
3418,West,Electronics,cash,111.16
3419,South,Grocery,cash,343.51
3420,South,Sports,cash,393.11
3421,South,Clothing,debit_card,165.08
3422,South,Clothing,debit_card,164.95
3423,North,Electronics,credit_card,52.02
3424,North,Electronics,debit_card,427.77
3425,East,Grocery,credit_card,374.36
3426,South,Grocery,credit_card,187.84
3427,East,Sports,debit_card,175.92
3428,South,Grocery,debit_card,59.73
3429,South,Clothing,credit_card,213.44
3430,West,Clothing,cash,280.64
3431,West,Grocery,cash,425.52
3432,South,Electronics,cash,473.25
3433,West,Electronics,credit_card,76.44
3434,West,Sports,debit_card,243.67
3435,North,Grocery,debit_card,296.6
3436,South,Sports,credit_card,485.45
3437,East,Grocery,credit_card,444.38
3438,North,Clothing,credit_card,315.78
3439,West,Clothing,credit_card,496.52
3440,South,Grocery,debit_card,358.59
3441,North,Grocery,cash,491.95
3442,West,Electronics,cash,446.61
3443,West,Clothing,debit_card,427.11
3444,South,Grocery,cash,453.1
3445,North,Sports,debit_card,453.85
3446,North,Clothing,cash,160.25
3447,West,Sports,debit_card,29.82
3448,West,Electronics,debit_card,280.12
3449,South,Electronics,cash,291.09
3450,East,Sports,credit_card,453.22
3451,West,Sports,credit_card,350.69
3452,East,Sports,debit_card,189.73
3453,West,Sports,cash,177.64
3454,East,Grocery,cash,104.52
3455,East,Grocery,credit_card,457.55
3456,North,Grocery,cash,448.95
3457,North,Clothing,credit_card,129.05
3458,South,Grocery,credit_card,85.46
3459,South,Electronics,credit_card,14.73
3460,North,Grocery,cash,44.49
3461,West,Grocery,cash,61.86
3462,North,Electronics,cash,77.97
3463,North,Clothing,credit_card,361.94
3464,North,Electronics,debit_card,397.88
3465,South,Clothing,credit_card,361.32
3466,West,Grocery,cash,269.37
3467,West,Clothing,cash,494.09
3468,South,Sports,debit_card,368.47
3469,North,Sports,credit_card,258.72
3470,North,Clothing,credit_card,139.0
3471,South,Electronics,cash,383.22
3472,South,Clothing,debit_card,380.58
3473,South,Clothing,debit_card,321.3
3474,East,Sports,cash,323.89
3475,South,Sports,debit_card,413.99
3476,South,Electronics,cash,446.37
3477,East,Grocery,credit_card,41.68
3478,North,Sports,debit_card,452.32
3479,North,Sports,credit_card,340.28
3480,West,Electronics,cash,340.51
3481,East,Grocery,cash,343.73
3482,North,Grocery,cash,421.47
3483,West,Grocery,cash,407.37
3484,East,Sports,debit_card,384.07
3485,East,Clothing,credit_card,297.74
3486,North,Grocery,debit_card,237.82
3487,West,Grocery,debit_card,237.18
3488,West,Sports,credit_card,79.62
3489,West,Sports,credit_card,437.95
3490,East,Sports,cash,83.2
3491,East,Electronics,debit_card,397.77
3492,South,Clothing,cash,473.56
3493,South,Electronics,credit_card,201.73
3494,South,Grocery,debit_card,106.9
3495,West,Sports,credit_card,158.73
3496,East,Clothing,credit_card,248.4
3497,West,Sports,debit_card,474.19
3498,South,Sports,cash,39.28
3499,North,Electronics,debit_card,355.95
3500,East,Clothing,credit_card,264.19
3501,West,Clothing,debit_card,250.35
3502,East,Clothing,debit_card,318.92
3503,West,Electronics,cash,73.42
3504,East,Grocery,cash,192.94
3505,South,Grocery,cash,485.51
3506,North,Electronics,debit_card,191.3
3507,South,Clothing,debit_card,347.26
3508,East,Sports,debit_card,281.95
3509,East,Clothing,credit_card,483.08
3510,South,Clothing,credit_card,249.41
3511,West,Electronics,debit_card,260.37
3512,North,Sports,credit_card,315.57
3513,North,Sports,debit_card,305.27
3514,East,Electronics,debit_card,200.89
3515,South,Grocery,cash,80.11
3516,North,Sports,credit_card,119.43
3517,North,Grocery,debit_card,414.17
3518,West,Clothing,debit_card,478.77
3519,West,Grocery,cash,442.77
3520,South,Clothing,cash,306.49
3521,East,Electronics,cash,443.54
3522,East,Clothing,debit_card,217.27
3523,North,Grocery,debit_card,110.08
3524,East,Electronics,credit_card,329.3
3525,West,Electronics,debit_card,237.82
3526,South,Sports,cash,197.19
3527,South,Sports,debit_card,62.79
3528,East,Sports,debit_card,106.91
3529,West,Grocery,credit_card,297.38
3530,East,Electronics,credit_card,35.69
3531,East,Sports,debit_card,79.46
3532,West,Electronics,cash,222.79
3533,East,Sports,credit_card,170.04
3534,North,Grocery,debit_card,287.15
3535,North,Electronics,cash,361.46
3536,South,Sports,credit_card,464.2
3537,South,Clothing,credit_card,266.16
3538,South,Electronics,debit_card,486.44
3539,East,Electronics,debit_card,178.35
3540,North,Sports,debit_card,277.1
3541,West,Sports,cash,85.94
3542,North,Clothing,debit_card,87.94
3543,East,Clothing,credit_card,37.69
3544,North,Electronics,cash,423.02
3545,South,Sports,credit_card,30.67
3546,South,Clothing,credit_card,255.29
3547,East,Sports,cash,338.43
3548,North,Grocery,debit_card,21.52
3549,West,Electronics,credit_card,108.06
3550,North,Clothing,credit_card,295.54
3551,North,Grocery,cash,49.51
3552,East,Clothing,debit_card,114.26
3553,North,Grocery,debit_card,282.57
3554,West,Clothing,credit_card,379.54
3555,East,Grocery,credit_card,170.26
3556,East,Sports,credit_card,328.73
3557,West,Electronics,debit_card,305.65
3558,West,Clothing,credit_card,65.22
3559,West,Electronics,cash,467.21
3560,South,Clothing,cash,370.49
3561,East,Clothing,cash,410.75
3562,East,Sports,credit_card,327.44
3563,South,Grocery,credit_card,260.44
3564,East,Electronics,credit_card,416.5
3565,East,Clothing,debit_card,473.93
3566,West,Grocery,debit_card,492.27
3567,South,Sports,debit_card,284.81
3568,East,Clothing,credit_card,312.02
3569,North,Electronics,cash,34.51
3570,North,Grocery,credit_card,158.69
3571,West,Clothing,credit_card,36.23
3572,South,Clothing,debit_card,373.5
3573,East,Electronics,debit_card,214.57
3574,North,Grocery,credit_card,450.28
3575,East,Clothing,debit_card,233.89
3576,South,Electronics,cash,374.69
3577,North,Sports,credit_card,17.03
3578,North,Clothing,debit_card,436.2
3579,East,Grocery,credit_card,354.41
3580,West,Electronics,cash,348.98
3581,South,Electronics,debit_card,342.23
3582,North,Electronics,debit_card,221.92
3583,West,Sports,credit_card,486.72
3584,North,Electronics,debit_card,357.85
3585,West,Clothing,debit_card,21.96
3586,East,Clothing,credit_card,347.94
3587,North,Electronics,cash,419.34
3588,West,Sports,credit_card,360.63
3589,North,Grocery,debit_card,53.32
3590,East,Sports,debit_card,276.85
3591,East,Grocery,cash,280.0
3592,South,Grocery,cash,323.26
3593,West,Clothing,cash,206.87
3594,West,Grocery,debit_card,82.34
3595,West,Sports,debit_card,481.08
3596,North,Grocery,credit_card,173.07
3597,East,Sports,debit_card,379.31
3598,South,Electronics,debit_card,258.11
3599,South,Grocery,cash,320.02
3600,South,Clothing,credit_card,414.1
3601,West,Electronics,debit_card,441.55
3602,North,Electronics,cash,11.98
3603,South,Clothing,cash,357.78
3604,East,Sports,credit_card,169.49
3605,East,Sports,cash,331.88
3606,West,Clothing,cash,182.06
3607,West,Electronics,credit_card,323.83
3608,West,Clothing,cash,448.66
3609,South,Electronics,cash,401.97
3610,West,Clothing,credit_card,350.52
3611,East,Clothing,debit_card,158.4
3612,South,Electronics,credit_card,21.52
3613,North,Grocery,credit_card,111.47
3614,North,Electronics,debit_card,231.77
3615,North,Sports,debit_card,334.18
3616,North,Grocery,debit_card,200.0
3617,South,Grocery,debit_card,313.44
3618,West,Electronics,cash,250.75
3619,North,Sports,debit_card,182.23
3620,East,Sports,debit_card,378.93
3621,North,Sports,cash,297.69
3622,East,Sports,credit_card,196.18
3623,West,Electronics,debit_card,133.56
3624,North,Electronics,credit_card,364.9
3625,North,Sports,debit_card,377.04
3626,South,Sports,credit_card,168.21
3627,West,Clothing,cash,211.2
3628,North,Clothing,cash,432.73
3629,North,Sports,credit_card,256.02
3630,West,Grocery,cash,286.87
3631,North,Grocery,cash,67.66
3632,West,Clothing,debit_card,153.76
3633,South,Electronics,debit_card,304.55
3634,West,Electronics,cash,85.85
3635,North,Clothing,debit_card,248.26
3636,North,Sports,cash,405.33
3637,South,Sports,credit_card,158.12
3638,South,Grocery,cash,295.95
3639,West,Clothing,cash,227.89
3640,North,Electronics,credit_card,78.21
3641,North,Sports,debit_card,189.67
3642,West,Electronics,cash,267.34
3643,East,Electronics,debit_card,242.09
3644,East,Sports,cash,354.0
3645,North,Electronics,credit_card,138.76
3646,East,Sports,debit_card,258.49
3647,South,Clothing,credit_card,21.81
3648,North,Clothing,cash,106.29
3649,East,Grocery,debit_card,42.74
3650,South,Sports,credit_card,284.24
3651,South,Clothing,credit_card,157.17
3652,West,Electronics,debit_card,39.4
3653,North,Electronics,cash,336.3
3654,North,Grocery,credit_card,166.57
3655,South,Sports,credit_card,102.45
3656,West,Sports,debit_card,114.92
3657,South,Sports,cash,320.36
3658,North,Clothing,cash,72.21
3659,South,Electronics,debit_card,261.56
3660,North,Clothing,credit_card,317.2
3661,West,Grocery,credit_card,415.71
3662,West,Electronics,debit_card,31.03
3663,East,Sports,credit_card,104.38
3664,East,Sports,debit_card,307.15
3665,South,Clothing,debit_card,311.3
3666,West,Clothing,credit_card,303.5
3667,East,Sports,credit_card,222.04
3668,North,Sports,credit_card,285.23
3669,South,Electronics,debit_card,145.92
3670,East,Sports,cash,405.34
3671,East,Grocery,cash,306.59
3672,East,Sports,cash,249.02
3673,South,Sports,debit_card,54.58
3674,West,Grocery,cash,263.33
3675,North,Grocery,cash,141.42
3676,East,Grocery,cash,261.62
3677,East,Grocery,credit_card,287.35
3678,East,Grocery,credit_card,414.61
3679,West,Grocery,debit_card,302.9
3680,South,Clothing,cash,154.56
3681,East,Grocery,credit_card,401.04
3682,South,Electronics,cash,364.14
3683,East,Clothing,credit_card,303.08
3684,East,Clothing,cash,406.69
3685,East,Clothing,debit_card,247.33
3686,East,Sports,cash,177.29
3687,East,Electronics,debit_card,70.97
3688,West,Sports,credit_card,42.61
3689,East,Sports,debit_card,468.03
3690,East,Sports,credit_card,140.19
3691,West,Sports,cash,62.96
3692,West,Sports,debit_card,68.53
3693,South,Electronics,debit_card,382.46
3694,North,Electronics,credit_card,145.9
3695,East,Clothing,credit_card,463.62
3696,West,Clothing,credit_card,446.74
3697,North,Electronics,credit_card,175.43
3698,East,Grocery,debit_card,127.93
3699,South,Grocery,cash,183.24
3700,South,Clothing,credit_card,281.32
3701,East,Clothing,credit_card,404.8
3702,West,Clothing,cash,311.99
3703,South,Electronics,cash,372.82
3704,East,Sports,credit_card,56.88
3705,West,Clothing,credit_card,235.16
3706,South,Clothing,credit_card,146.94
3707,North,Clothing,cash,161.16
3708,West,Sports,credit_card,123.77
3709,North,Sports,cash,227.63
3710,South,Sports,cash,377.84
3711,North,Grocery,credit_card,442.09
3712,West,Sports,cash,177.72
3713,North,Sports,cash,311.66
3714,West,Clothing,debit_card,80.81
3715,North,Sports,credit_card,396.15
3716,South,Clothing,debit_card,183.1
3717,East,Clothing,cash,152.43
3718,South,Sports,cash,440.09
3719,North,Clothing,cash,351.81
3720,West,Electronics,debit_card,290.11
3721,East,Sports,credit_card,250.57
3722,West,Sports,credit_card,224.31
3723,East,Clothing,debit_card,189.63
3724,East,Sports,credit_card,92.59
3725,South,Electronics,debit_card,188.64
3726,South,Electronics,cash,458.77
3727,North,Electronics,debit_card,48.84
3728,East,Sports,credit_card,153.64
3729,West,Grocery,credit_card,122.25
3730,East,Clothing,cash,42.72
3731,North,Electronics,cash,330.76
3732,South,Grocery,cash,240.42
3733,West,Clothing,credit_card,18.42
3734,South,Electronics,credit_card,388.69
3735,East,Clothing,cash,70.83
3736,West,Grocery,cash,97.67
3737,South,Clothing,credit_card,169.48
3738,South,Grocery,cash,408.52
3739,North,Sports,credit_card,91.83
3740,West,Clothing,credit_card,128.54
3741,East,Grocery,debit_card,130.44
3742,South,Electronics,cash,131.63
3743,North,Electronics,debit_card,76.59
3744,East,Sports,cash,401.43
3745,West,Sports,cash,238.64
3746,East,Sports,debit_card,266.5
3747,West,Clothing,cash,430.38
3748,South,Electronics,credit_card,45.97
3749,East,Grocery,credit_card,306.15
3750,West,Sports,debit_card,156.76
3751,North,Grocery,debit_card,107.36
3752,North,Clothing,debit_card,389.79
3753,South,Sports,cash,397.36
3754,South,Grocery,debit_card,129.8
3755,North,Clothing,debit_card,133.93
3756,West,Sports,cash,237.95
3757,South,Sports,credit_card,213.74
3758,North,Clothing,credit_card,449.55
3759,North,Grocery,debit_card,36.03
3760,West,Sports,cash,437.34
3761,North,Grocery,debit_card,412.34
3762,West,Electronics,debit_card,43.2
3763,East,Clothing,debit_card,461.77
3764,South,Electronics,credit_card,81.51
3765,East,Electronics,credit_card,259.66
3766,East,Electronics,debit_card,207.67
3767,West,Grocery,cash,170.01
3768,East,Electronics,cash,296.95
3769,West,Sports,debit_card,384.18
3770,North,Electronics,credit_card,467.14
3771,West,Grocery,cash,359.99
3772,East,Clothing,credit_card,383.43
3773,South,Electronics,cash,198.11
3774,West,Clothing,credit_card,31.57
3775,North,Clothing,credit_card,215.0
3776,South,Sports,credit_card,219.19
3777,East,Clothing,credit_card,495.6
3778,South,Electronics,debit_card,366.35
3779,North,Clothing,debit_card,458.42
3780,South,Sports,credit_card,49.19
3781,West,Grocery,cash,366.68
3782,East,Sports,debit_card,292.75
3783,East,Grocery,cash,86.24
3784,East,Clothing,credit_card,409.32
3785,West,Sports,debit_card,170.8
3786,East,Sports,cash,495.74
3787,North,Grocery,debit_card,62.18
3788,South,Clothing,credit_card,441.57
3789,South,Sports,credit_card,463.77
3790,East,Sports,cash,205.93
3791,East,Grocery,credit_card,128.82
3792,West,Electronics,debit_card,463.8
3793,North,Sports,debit_card,409.38
3794,South,Sports,debit_card,489.4
3795,East,Grocery,credit_card,160.92
3796,West,Sports,debit_card,298.33
3797,West,Sports,credit_card,150.37
3798,South,Grocery,credit_card,303.01
3799,West,Electronics,credit_card,50.23
3800,North,Clothing,cash,219.99
3801,North,Clothing,credit_card,11.02
3802,South,Electronics,credit_card,152.8
3803,East,Grocery,cash,290.28
3804,North,Clothing,debit_card,171.77
3805,North,Electronics,credit_card,311.04
3806,South,Clothing,debit_card,413.85
3807,West,Electronics,debit_card,300.75
3808,North,Grocery,credit_card,41.82
3809,East,Clothing,cash,390.28
3810,North,Sports,cash,119.66
3811,East,Electronics,debit_card,427.56
3812,South,Sports,debit_card,185.79
3813,East,Grocery,cash,355.77
3814,West,Sports,credit_card,399.19
3815,East,Grocery,credit_card,127.93
3816,South,Clothing,credit_card,48.93
3817,North,Clothing,credit_card,499.13
3818,South,Clothing,cash,45.99
3819,East,Grocery,cash,127.23
3820,West,Sports,debit_card,70.08
3821,East,Clothing,debit_card,331.53
3822,East,Clothing,debit_card,103.83
3823,North,Electronics,credit_card,422.15
3824,East,Sports,credit_card,408.13
3825,West,Sports,cash,432.66
3826,West,Clothing,debit_card,375.19
3827,West,Grocery,cash,435.39
3828,South,Electronics,credit_card,477.6
3829,West,Electronics,debit_card,439.01
3830,East,Clothing,credit_card,443.27
3831,South,Sports,debit_card,454.58
3832,South,Sports,credit_card,387.72
3833,East,Grocery,cash,192.78
3834,North,Electronics,debit_card,388.07
3835,South,Clothing,credit_card,172.93
3836,East,Sports,cash,496.88
3837,South,Sports,cash,402.14
3838,West,Grocery,cash,498.43
3839,West,Electronics,debit_card,172.98
3840,West,Electronics,debit_card,416.48
3841,West,Sports,cash,290.23
3842,East,Clothing,debit_card,139.7
3843,North,Clothing,cash,453.15
3844,East,Sports,debit_card,12.1
3845,South,Electronics,credit_card,476.48
3846,West,Clothing,debit_card,11.1
3847,North,Electronics,debit_card,272.28
3848,West,Electronics,cash,435.59
3849,East,Electronics,debit_card,494.55
3850,South,Grocery,credit_card,429.06
3851,West,Grocery,credit_card,277.08
3852,South,Electronics,cash,220.46
3853,East,Clothing,debit_card,20.14
3854,South,Grocery,credit_card,332.15
3855,East,Sports,credit_card,453.92
3856,South,Clothing,debit_card,57.83
3857,East,Grocery,cash,348.86
3858,North,Electronics,credit_card,437.88
3859,North,Clothing,credit_card,391.55
3860,East,Clothing,credit_card,384.8
3861,East,Electronics,cash,385.34
3862,West,Electronics,debit_card,337.32
3863,East,Electronics,debit_card,396.61
3864,East,Clothing,debit_card,405.23
3865,East,Electronics,cash,404.14
3866,North,Electronics,credit_card,81.45
3867,South,Clothing,debit_card,495.65
3868,East,Electronics,debit_card,428.22
3869,West,Electronics,cash,390.17
3870,West,Clothing,credit_card,103.17
3871,West,Electronics,cash,121.11
3872,West,Sports,debit_card,167.88
3873,East,Clothing,credit_card,27.83
3874,South,Electronics,cash,184.16
3875,East,Grocery,debit_card,377.37
3876,North,Grocery,debit_card,51.76
3877,North,Electronics,cash,76.53
3878,West,Grocery,credit_card,316.22
3879,North,Grocery,credit_card,162.91
3880,West,Grocery,credit_card,430.74
3881,North,Grocery,cash,482.4
3882,South,Grocery,debit_card,499.65
3883,East,Grocery,debit_card,490.84
3884,East,Electronics,debit_card,161.11
3885,East,Sports,credit_card,22.81
3886,East,Grocery,credit_card,358.78
3887,South,Electronics,debit_card,65.55
3888,East,Grocery,debit_card,445.32
3889,South,Clothing,cash,402.18
3890,South,Electronics,debit_card,162.63
3891,North,Grocery,cash,332.37
3892,North,Sports,credit_card,162.83
3893,West,Electronics,cash,173.3
3894,North,Clothing,credit_card,56.21
3895,North,Electronics,debit_card,30.84
3896,East,Sports,cash,62.38
3897,South,Clothing,credit_card,173.69
3898,South,Electronics,cash,408.0
3899,West,Clothing,cash,357.0
3900,South,Clothing,debit_card,12.59
3901,East,Clothing,debit_card,278.31
3902,North,Sports,credit_card,310.5
3903,West,Clothing,cash,153.43
3904,South,Sports,cash,211.66
3905,East,Grocery,credit_card,312.03
3906,North,Sports,debit_card,327.69
3907,West,Electronics,credit_card,208.72
3908,South,Grocery,cash,72.81
3909,South,Electronics,cash,131.9
3910,North,Clothing,credit_card,374.99
3911,North,Sports,credit_card,482.96
3912,East,Electronics,cash,11.38
3913,South,Electronics,cash,16.74
3914,North,Grocery,credit_card,229.07
3915,South,Electronics,debit_card,169.3
3916,West,Sports,cash,264.24
3917,East,Sports,cash,108.76
3918,South,Clothing,debit_card,183.06
3919,South,Sports,debit_card,475.08
3920,West,Electronics,debit_card,11.5
